"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",9.6665,9.35141722044488,9.98158277955513
"Feb 2026",9.6665,9.22090565988293,10.1120943401171
"Mar 2026",9.6665,9.1207606172205,10.2122393827795
"Apr 2026",9.6665,9.03633444088975,10.2966655591103
"May 2026",9.6665,8.96195348637516,10.3710465136248
"Jun 2026",9.6665,8.89470796335211,10.4382920366479
"Jul 2026",9.6665,8.83286932289815,10.5001306771019
"Aug 2026",9.6665,8.77531131976586,10.5576886802341
"Sep 2026",9.6665,8.72125166133462,10.6117483386654
"Oct 2026",9.6665,8.67012076510907,10.6628792348909
"Nov 2026",9.6665,8.62148864231338,10.7115113576866
"Dec 2026",9.6665,8.575021234441,10.757978765559
"Jan 2027",9.8332,8.69715288229828,10.9692471177017
"Feb 2027",9.8332,8.6542681904323,11.0121318095677
"Mar 2027",9.8332,8.61288964210625,11.0535103578937
"Apr 2027",9.8332,8.5728688817795,11.0935311182205
"May 2027",9.8332,8.53408041908101,11.132319580919
"Jun 2027",9.8332,8.49641697964879,11.1699830203512
"Jul 2027",9.8332,8.4597860050693,11.2066139949307
"Aug 2027",9.8332,8.42410697275031,11.2422930272497
"Sep 2027",9.8332,8.38930931251155,11.2770906874885
"Oct 2027",9.8332,8.35533076512567,11.3110692348743
"Nov 2027",9.8332,8.32211607335653,11.3442839266435
"Dec 2027",9.8332,8.28961592670421,11.3767840732958
