"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",6.58333,6.38677019717357,6.77988980282643
"Feb 2026",6.58333,6.30535246102548,6.86130753897452
"Mar 2026",6.58333,6.24287843477891,6.92378156522109
"Apr 2026",6.58333,6.19021039434714,6.97644960565285
"May 2026",6.58333,6.14380891923615,7.02285108076385
"Jun 2026",6.58333,6.10185877913318,7.06480122086682
"Jul 2026",6.58333,6.06328164396938,7.10337835603062
"Aug 2026",6.58333,6.02737492205097,7.13928507794903
"Sep 2026",6.58333,5.99365059152072,7.17300940847928
"Oct 2026",6.58333,5.96175332663489,7.20490667336511
"Nov 2026",6.58333,5.9314148851585,7.2352451148415
"Dec 2026",6.58333,5.90242686955781,7.26423313044219
"Jan 2027",6.66666,5.95795355221422,7.37536644778578
"Feb 2027",6.66666,5.93120056181167,7.40211943818833
"Mar 2027",6.66666,5.90538715711943,7.42793284288057
"Apr 2027",6.66666,5.88042078869429,7.45289921130571
"May 2027",6.66666,5.85622317119606,7.47709682880394
"Jun 2027",6.66666,5.83272738307645,7.50059261692355
"Jul 2027",6.66666,5.80987568311732,7.52344431688268
"Aug 2027",6.66666,5.7876178384723,7.5457021615277
"Sep 2027",6.66666,5.7659098249623,7.5674101750377
"Oct 2027",6.66666,5.74471280307514,7.58860719692486
"Nov 2027",6.66666,5.72399230138888,7.60932769861112
"Dec 2027",6.66666,5.70371755826636,7.62960244173364
"Jan 2028",6.66666,5.62656328793876,7.70675671206124
"Feb 2028",6.66666,5.55474984410194,7.77857015589806
"Mar 2028",6.66666,5.48730118304143,7.84601881695857
"Apr 2028",6.66666,5.42350665326977,7.90981334673023
"May 2028",6.66666,5.362829770317,7.970490229683
"Jun 2028",6.66666,5.30485373911563,8.02846626088438
"Jul 2028",6.66666,5.24924710442844,8.08407289557156
"Aug 2028",6.66666,5.19574112362333,8.13757887637667
"Sep 2028",6.66666,5.14411431423886,8.18920568576114
"Oct 2028",6.66666,5.09418157738858,8.23913842261142
"Nov 2028",6.66666,5.04578634239211,8.28753365760789
"Dec 2028",6.66666,4.9987947661529,8.3345252338471
"Jan 2029",6.74999,5.03642136623464,8.46355863376536
"Feb 2029",6.74999,4.99190567694461,8.50807432305539
"Mar 2029",6.74999,4.9484896499246,8.5514903500754
"Apr 2029",6.74999,4.90609560615027,8.59388439384973
"May 2029",6.74999,4.86465460277777,8.63532539722223
"Jun 2029",6.74999,4.82410511653272,8.67587488346728
"Jul 2029",6.74999,4.78439197173572,8.71558802826428
"Aug 2029",6.74999,4.74546545960019,8.75451454039981
"Sep 2029",6.74999,4.70728060867344,8.79269939132656
"Oct 2029",6.74999,4.66979657587752,8.83018342412248
"Nov 2029",6.74999,4.63297613464365,8.86700386535635
"Dec 2029",6.74999,4.59678524186396,8.90319475813605
